copy_id,@freememory,@totalmemory,@datarate
10.0,8055097496,11814305792,382.043935052531
13.0,6099503864,11814305792,381.7522427944264
2.0,5992626840,11814305792,343.2887058015791
8.0,3840706976,11814305792,349.1010647582475
11.0,3023499896,11814305792,355.36602700781805
12.0,8680482752,11420041216,331.7299718029524
6.0,8073853384,11420041216,311.7206982543641
16.0,8054266776,11420041216,343.52456200618343
0.0,6842848480,11420041216,298.59659599880564
1.0,6181142536,11420041216,296.12081729345573
7.0,6020518880,11420041216,306.09121518212424
17.0,5734543944,11420041216,336.07797008906067
5.0,5067859064,11420041216,298.32935560859187
27.0,4772461792,11420041216,395.56962025316454
4.0,4043197200,11420041216,291.58769499927104
9.0,2195537768,11420041216,296.7799376762131
26.0,1907101800,11420041216,371.19524870081665
3.0,1471990240,11420041216,280.97780275358247
19.0,9986320360,11747721216,314.96062992125985
22.0,6560675216,11747721216,314.07035175879395
31.0,6085098824,11747721216,370.71362372567194
23.0,5531946944,11747721216,312.0611639881417
30.0,4802160120,11747721216,357.2066440435792
20.0,4776302296,11747721216,297.84065524944157
15.0,4223005456,11747721216,282.5257804774686
14.0,3580248216,11747721216,277.58501040943787
25.0,10029273144,11741429760,305.8571647040832
21.0,9780783608,11741429760,284.29282160625445
18.0,9054878344,11741429760,272.5166916473634
33.0,6400658224,11741429760,332.50207813798835
35.0,4484406920,11741429760,334.7840642785403
38.0,4322079432,11741429760,354.924578527063
36.0,3251188088,11741429760,334.6160281077464
28.0,2877045152,11741429760,292.35491887151
24.0,10645956864,11746148352,269.17900403768505
39.0,9438436336,11746148352,335.9086328518643
29.0,9178609400,11746148352,285.46959748786753
32.0,7860596744,11746148352,292.95444558371173
34.0,3826748952,11746148352,286.8617326448652
40.0,10251285792,11741429760,301.75015087507546
37.0,4943139992,11741429760,271.5177844148792
27.0,1593603024,11761352704,442.0866489832007
13.0,1174524272,11761352704,356.31569570639584
8.0,11023326056,11757158400,368.2563063892469
11.0,11023125832,11757158400,373.13432835820896
10.0,7766587544,11757158400,329.3807641633729
0.0,6872629344,11757158400,392.4646781789639
2.0,6620843744,11757158400,333.889816360601
9.0,3392420808,11757158400,400.16006402561027
7.0,3111580080,11757158400,374.60198539052254
1.0,2386127624,11757158400,369.20804873546246
26.0,10744188480,11782848512,384.0983291722681
16.0,10465407560,11782848512,348.73583260680033
4.0,9620487496,11782848512,364.8303538854433
5.0,8845783904,11782848512,355.23978685612786
38.0,8297052288,11782848512,514.2710208279764
12.0,7492493400,11782848512,331.1806590495115
6.0,7486549840,11782848512,333.889816360601
17.0,5739873320,11782848512,336.47375504710635
30.0,5079080024,11782848512,397.2194637537239
31.0,4073456112,11782848512,382.6286588865506
24.0,3938165720,11782848512,507.74308200050774
3.0,3534445696,11782848512,346.860908775581
20.0,9167284632,11779178496,361.271676300578
23.0,8344596440,11779178496,352.7959075674722
19.0,8344596440,11779178496,330.4692663582287
25.0,7692480376,11779178496,380.517503805175
32.0,7601206472,11779178496,471.14252061248527
22.0,7467075840,11779178496,342.8767358134751
14.0,3974752424,11779178496,341.06412005457025
33.0,2377028672,11779178496,370.98868484511223
36.0,1958397200,11779178496,387.07180181923746
39.0,1690148024,11779178496,411.26876413736375
35.0,10871184392,11807490048,372.5782414307005
15.0,9585795784,11807490048,317.7629488401652
29.0,2725375536,11807490048,357.8457684737878
28.0,11022687584,11803820032,330.03300330033005
21.0,9259664072,11803820032,295.11583296443854
40.0,5583772952,11803820032,367.6470588235294
34.0,2927223304,11803820032,335.401643468053
11.0,8412563360,11832655872,452.6935264825713
0.0,2219745704,11832655872,436.3953742090334
37.0,10739136400,11828985856,320.35880185808105
9.0,10525061576,11828985856,449.842555105713
18.0,10428125992,11828985856,240.96385542168676
38.0,9049117760,11828985856,483.55899419729207
13.0,6085949840,11828985856,365.36353671903544
8.0,4901302336,11828985856,360.1656762110571
27.0,3949000440,11828985856,351.493848857645
10.0,10663440640,11858870272,353.16969803990816
2.0,9273600568,11858870272,351.98873636043646
7.0,6572178576,11858870272,356.3791874554526
26.0,4403576248,11858870272,358.48718408316904
4.0,3627328640,11858870272,360.4253018561903
30.0,2214676352,11858870272,378.2863627766219
5.0,1592976208,11858870272,353.6693191865606
32.0,1423133112,11858870272,423.728813559322
31.0,10494672184,11855200256,372.3008190618019
16.0,10290650048,11855200256,337.66672294445385
24.0,7464991232,11855200256,356.69698591046904
6.0,6667459360,11855200256,335.2329869259135
12.0,6218903472,11855200256,333.11125916055965
33.0,5944654104,11855200256,419.99160016799664
35.0,4874374016,11855200256,423.908435777872
25.0,3289198704,11855200256,368.59565057132323
1.0,2401347208,11855200256,296.4719833975689
20.0,2280741136,11855200256,355.1767004084532
23.0,1471193936,11855200256,355.36602700781805
17.0,1217911592,11855200256,318.52205765249244
36.0,10425833168,11882463232,383.5091083413231
29.0,9318254208,11882463232,440.33465433729634
39.0,7593584784,11882463232,368.3241252302026
19.0,7525704536,11882463232,334.33634236041456
14.0,6265231232,11882463232,349.28396786587496
3.0,5623900496,11882463232,303.6283588887202
22.0,3588072632,11882463232,320.7184092366902
15.0,2961026096,11882463232,355.6187766714082
34.0,2495362000,11882463232,467.07146193367583
21.0,2153306608,11882463232,413.99296211964395
28.0,6576401600,11878793216,366.5689149560117
11.0,6385130360,11878793216,452.59108395564607
0.0,5184998528,11878793216,498.75311720698255
37.0,1774500784,11878793216,481.3477737665463
40.0,1325924456,11878793216,367.30945821854914
8.0,7861714912,11905531904,498.2561036372696
7.0,7248383280,11901861888,475.9638267491671
9.0,7150840936,11901861888,370.50759540570584
13.0,4094429520,11901861888,378.931413414172
27.0,9561000392,11926503424,363.901018922853
24.0,5603884304,11926503424,453.30915684496824
