copy_id,@freememory,@totalmemory,@datarate
4.0,2027537448,5749866496,539.5198273536553
3.0,1923733968,5749866496,526.0389268805892
1.0,1892302608,5749866496,522.7391531625718
0.0,1824266288,5749866496,520.5622071837585
5.0,1738525248,5749866496,535.475234270415
2.0,1724798680,5749866496,517.8663904712585
4.0,5173225168,9960947712,685.6359273225917
5.0,4914934280,9960947712,688.2312456985547
0.0,4865141576,9960947712,680.0408024481469
1.0,4837312848,9960947712,675.219446320054
2.0,4621413128,9960947712,670.465973851827
3.0,4178106592,9960947712,637.1455877668047
4.0,4046156840,9967239168,683.526999316473
5.0,3793393736,9967239168,682.1282401091405
1.0,3683416312,9967239168,681.4310051107325
0.0,3464939240,9967239168,662.471016893011
2.0,3164040632,9967239168,660.0660066006601
3.0,2835586448,9967239168,664.6726487205051
4.0,5006542720,12012486656,720.9805335255949
5.0,4727505200,12012486656,718.6489399928136
0.0,4351241840,12012486656,709.2198581560284
1.0,4215073336,12012486656,682.1282401091405
2.0,4009646792,12012486656,701.7543859649123
3.0,3804220160,12012486656,710.7320540156361
4.0,6016212616,12013535232,692.5207756232687
5.0,5771889792,12013535232,699.3006993006993
0.0,5188178568,12013535232,690.1311249137336
1.0,4879881104,12013535232,675.219446320054
3.0,4707431792,12013535232,690.6077348066299
2.0,4535451320,12013535232,666.2225183211193
4.0,6963251688,12009865216,719.165767709457
5.0,6754275352,12009865216,717.8750897343862
0.0,5962615288,12009865216,706.2146892655368
1.0,5893796168,12009865216,723.0657989877079
3.0,5480711216,12009865216,708.2152974504249
2.0,5240462576,12009865216,704.7216349541931
4.0,7420089408,11387011072,718.3908045977012
5.0,7111646232,11387011072,713.7758743754462
1.0,6388517032,11387011072,722.543352601156
0.0,6191418376,11387011072,704.2253521126761
3.0,5534856976,11387011072,691.3238852402351
2.0,5205924800,11387011072,684.4626967830253
4.0,7340730368,10914103296,716.0759040458289
5.0,6994879848,10914103296,711.2375533428165
1.0,6398225896,10914103296,723.0657989877079
0.0,6021597552,10914103296,705.2186177715091
3.0,5361793560,10914103296,707.2135785007072
2.0,4968196408,10914103296,705.2186177715091
4.0,6940183800,10584326144,719.165767709457
5.0,6551574168,10584326144,717.6175098672408
1.0,6103871256,10584326144,723.8508867173363
0.0,5476459312,10584326144,705.9654076950229
3.0,4909508584,10584326144,707.9646017699115
2.0,4431005312,10584326144,705.4673721340388
4.0,6008086024,10035920896,718.9072609633357
5.0,5551739760,10035920896,718.3908045977012
1.0,5151635040,10035920896,723.589001447178
0.0,4324416368,10035920896,706.7137809187279
3.0,3668415992,10035920896,708.7172218284904
2.0,3325979616,10035920896,706.9635913750442
4.0,4814844088,9741795328,728.5974499089253
5.0,4353072672,9741795328,725.6894049346879
1.0,3999894600,9741795328,731.7965605561653
0.0,2823980296,9741795328,714.5409074669525
3.0,2226402080,9741795328,716.8458781362007
2.0,1818700176,9741795328,714.0307033202428
4.0,3798883104,9244246016,816.6598611678236
5.0,2349935312,9244246016,728.3321194464676
1.0,2013044576,9244246016,733.6757153338225
0.0,8150308784,8979480576,714.5409074669525
3.0,7532731288,8979480576,712.5044531528322
2.0,7089047776,8979480576,709.9751508697195
4.0,1820803712,8979480576,722.8044813877846
5.0,7427515112,8528068608,721.2405337179949
1.0,7004395264,8528068608,704.9700387733521
0.0,5758967528,8528068608,708.7172218284904
3.0,5171777192,8528068608,709.9751508697195
2.0,4254853288,8528068608,678.8866259334691
4.0,6069287384,8289517568,695.4102920723227
5.0,4993990560,8289517568,719.6833393306945
1.0,4231381280,8289517568,704.2253521126761
0.0,3043093680,8289517568,707.4637424831977
3.0,2460345152,8289517568,709.2198581560284
2.0,1518416104,8289517568,702.7406886858749
