copy_id,@freememory,@totalmemory,@datarate
6.0,4378996656,11932794880,417.0141784820684
8.0,4084890256,11932794880,421.674045962471
9.0,3938820240,11932794880,425.26047203912395
13.0,3142188376,11932794880,436.68122270742356
14.0,3034721920,11932794880,441.2089124200309
1.0,2496203240,11932794880,384.172109104879
10.0,2186475488,11932794880,414.4218814753419
2.0,2186475488,11932794880,381.6793893129771
11.0,1563440544,11932794880,412.79669762641896
0.0,10955941128,11483480064,353.35689045936397
5.0,10690273680,11483480064,360.1008282319049
3.0,10245075296,11483480064,350.754121360926
20.0,9861451712,11483480064,430.20004302000433
12.0,9708604616,11483480064,379.21880925293897
7.0,9224058056,11483480064,358.61574323112785
18.0,8501492896,11483480064,408.4967320261438
21.0,8447378424,11483480064,422.11903756859436
15.0,8414031984,11483480064,381.7522427944264
19.0,8215787624,11483480064,410.9307581672488
4.0,7712158664,11483480064,339.5585738539898
17.0,7471505248,11483480064,395.64787339268054
16.0,7240189880,11483480064,386.24951718810354
8.0,1624199920,11687952384,576.2028233938346
9.0,10761288176,11692146688,561.0098176718093
14.0,9552096776,11692146688,559.9104143337066
13.0,9297052120,11692146688,555.0929780738273
2.0,8685058224,11692146688,560.695262125035
10.0,8596280960,11692146688,559.1277606933185
6.0,8470882088,11692146688,522.1932114882507
11.0,8333564328,11692146688,567.3758865248227
0.0,7077564784,11692146688,606.4281382656155
20.0,6580958048,11692146688,618.4291898577612
1.0,6530760264,11692146688,525.9006047856955
21.0,5303914688,11692146688,621.5040397762585
12.0,5117707208,11692146688,595.0609937518595
3.0,4971157840,11692146688,583.9416058394161
5.0,4767428816,11692146688,573.2301519059903
7.0,4299805432,11692146688,590.6674542232723
19.0,4270812072,11692146688,607.90273556231
15.0,3890746456,11692146688,597.5500448162534
16.0,3023813624,11692146688,602.4096385542168
17.0,2574716640,11692146688,591.5409642117717
4.0,1698230888,11692146688,573.394495412844
18.0,11189949040,11688476672,550.8124483613329
