copy_id,@freememory,@totalmemory,@datarate
4.0,7173047096,11835277312,409.41658137154553
12.0,4397510728,11835277312,426.53017701002346
9.0,4248697416,11835277312,411.43797572515945
16.0,2993323656,11835277312,456.2043795620438
1.0,1727587792,11835277312,369.139904023625
14.0,1675081888,11835277312,427.89901583226356
20.0,10896834160,11837898752,471.25353440150803
21.0,10426902512,11837898752,476.9854519437157
10.0,10319577896,11329339392,371.12636852848397
6.0,10128571624,11329339392,355.87188612099646
8.0,9930928624,11329339392,361.5982643283312
23.0,7394861680,11329339392,448.63167339614176
29.0,5838770456,11329339392,493.82716049382714
24.0,5814848840,11329339392,444.74093840338
26.0,5056637000,11329339392,457.7706569008927
5.0,3740163216,11329339392,322.73680813296755
2.0,2136422472,11329339392,309.3102381688834
3.0,1576205848,11329339392,308.7849312953528
0.0,10977519256,11633950720,303.5361966914555
25.0,10255938120,11633950720,408.8307440719542
7.0,9313174464,11633950720,308.35646006783844
18.0,8389911768,11633950720,350.385423966363
11.0,7552839472,11633950720,311.67212092878293
32.0,6681991776,11633950720,442.5757911042266
15.0,5788766664,11633950720,323.72936225315635
17.0,4020592672,11633950720,325.7328990228013
13.0,3118104080,11633950720,304.83158055174516
19.0,2430767688,11633950720,325.36196518626974
30.0,2299201736,11633950720,393.5458480913026
22.0,8929539272,11627134976,327.01111837802483
28.0,6226547744,11627134976,345.9010722933241
27.0,5036301928,11627134976,335.00837520938023
31.0,10993804232,11633950720,337.32501264968795
1.0,2762850336,11633950720,567.2149744753261
12.0,2735057688,11633950720,533.6179295624333
9.0,1366641936,11633950720,519.7505197505197
4.0,10777867120,11628707840,482.1600771456123
6.0,9110791640,11628707840,580.046403712297
10.0,8465533720,11628707840,568.5048322910744
16.0,8146868080,11628707840,498.00796812749
20.0,4942226456,11628707840,486.61800486618006
24.0,4761060584,11628707840,579.8782255726297
23.0,4146734944,11628707840,550.9641873278237
14.0,2102317416,11628707840,453.00113250283124
5.0,9989195272,11649679360,542.7408412483039
26.0,9393039192,11649679360,520.9690023443605
18.0,6541196376,11649679360,572.4098454493417
11.0,3758149056,11649679360,547.3453749315818
21.0,9700895288,11644960768,373.55248412401943
30.0,8597381520,11644960768,544.9591280653951
29.0,7619926944,11644960768,408.4967320261438
15.0,5755850928,11644960768,477.21307563827247
8.0,5593597840,11644960768,370.0277520814061
19.0,3963827544,11644960768,492.36829148202855
3.0,8220783008,11670650880,374.53183520599254
7.0,6858327928,11670650880,382.3360734085261
2.0,6608466712,11670650880,362.3188405797101
0.0,6591444216,11670650880,370.50759540570584
1.0,3477258896,11670650880,606.060606060606
25.0,3115092880,11670650880,355.80857498665716
32.0,8226947632,11665932288,348.0076561684357
17.0,7448596192,11665932288,357.653791130186
10.0,6413827872,11665932288,565.4509471303364
9.0,6049944800,11665932288,524.1090146750524
12.0,5673611360,11665932288,505.4334091483447
22.0,4892686072,11665932288,372.43947858472995
4.0,4763634808,11665932288,517.8663904712585
24.0,4763634808,11665932288,594.3536404160476
28.0,4335462000,11665932288,385.13383400731755
13.0,3027209416,11665932288,339.7893306150187
20.0,1079744568,11665932288,542.0054200542005
27.0,9141492264,11693195264,360.1008282319049
23.0,9022828360,11693195264,523.5602094240837
31.0,8770047224,11693195264,381.31553860819827
5.0,6990528240,11693195264,550.357732526142
18.0,6030498328,11693195264,583.0903790087464
16.0,5317865504,11693195264,448.53106077595874
26.0,4912246168,11693195264,532.197977647685
6.0,3191371936,11693195264,424.1781548250265
14.0,3301774280,11689000960,403.14452731304175
19.0,2869484216,11689000960,575.5395683453237
11.0,2074546896,11689000960,457.9803068468056
15.0,1084436424,11689000960,530.6447333510215
29.0,10709382696,11717836800,503.5246727089627
30.0,8793063544,11717836800,475.1722499406035
21.0,8576388280,11717836800,462.6416840157298
1.0,4428509696,11717836800,605.3268765133172
8.0,2278569464,11717836800,444.9388209121246
7.0,6993951280,11713118208,474.9465685110425
24.0,4878523488,11713118208,593.6479667557138
10.0,4099264872,11713118208,560.8524957936063
4.0,3763960200,11713118208,577.8676683039583
9.0,1109015080,11713118208,528.6809410520751
3.0,5727722104,11740905472,379.4346423828496
18.0,5390375768,11740905472,585.6515373352855
16.0,4996010064,11740905472,590.318772136954
0.0,4221308504,11740905472,380.22813688212926
5.0,3829680528,11740905472,551.8763796909492
2.0,3520578512,11740905472,376.15196539401916
26.0,2621583544,11740905472,563.063063063063
27.0,10934407376,11735662592,491.4004914004914
25.0,10186428088,11735662592,374.88284910965325
23.0,9631514824,11735662592,479.2715073088905
32.0,7906610600,11735662592,391.46604032100214
17.0,4523823536,11735662592,375.0234389649353
12.0,3296553040,11735662592,378.0718336483932
28.0,2068980024,11735662592,378.7878787878788
19.0,1567693232,11735662592,571.7552887364208
22.0,10111189152,11763449856,362.38448994383043
21.0,8314469856,11763449856,584.4535359438925
13.0,8276965072,11763449856,363.04229442730076
20.0,8081040656,11763449856,372.9951510630362
31.0,5719565344,11763449856,374.3916136278547
1.0,5249293200,11763449856,599.1611743559017
6.0,1884479216,11763449856,385.28221922558276
8.0,10220560224,11757682688,554.7850208044383
7.0,4901709264,11757682688,557.7244841048522
10.0,3128431512,11757682688,572.0823798627002
24.0,2691263832,11757682688,556.3282336578582
14.0,2000544776,11757682688,384.5414343395501
11.0,9756270600,11783372800,376.2227238525207
29.0,8565721352,11783372800,378.5011355034065
4.0,8303367112,11783372800,513.2152938157557
30.0,6640047208,11783372800,378.5011355034065
9.0,6611921656,11783372800,523.6973029588897
15.0,6279208280,11783372800,362.3188405797101
16.0,5367269688,11783372800,588.4083553986467
18.0,2889750160,11783372800,550.5092210294522
0.0,2708587312,11783372800,563.5390250774866
26.0,2633734080,11783372800,583.7711617046118
5.0,9343273112,11777081344,522.7391531625718
23.0,7268622256,11777081344,553.0973451327434
2.0,5390450064,11777081344,484.7309743092584
19.0,10816902480,11802771456,570.7762557077625
21.0,9242081592,11802771456,598.9817310572028
1.0,6667052176,11802771456,606.7961165048544
3.0,2986583848,11802771456,372.9951510630362
31.0,1085404328,11802771456,527.1481286241434
27.0,7928640832,11795955712,370.5762460626274
25.0,7505924848,11795955712,372.50884708511825
