copy_id,@freememory,@totalmemory,@datarate
6.0,6618553416,11812208640,346.38032559750604
13.0,2951905440,11812208640,348.97923573547376
22.0,1993489568,11812208640,383.7298541826554
2.0,10452586744,11811160064,306.7484662576687
27.0,10012818400,11811160064,414.5077720207254
18.0,9598026512,11811160064,351.92679922576104
30.0,8611575272,11811160064,430.75597673917724
33.0,8866245136,11661737984,419.02367483762833
10.0,8474053888,11661737984,296.12081729345573
20.0,7712658976,11661737984,323.31070158422244
21.0,6316876736,11661737984,319.59092361776925
7.0,5947019992,11661737984,280.97780275358247
8.0,5754751776,11661737984,281.7695125387433
16.0,3733395224,11661737984,296.1646675551607
25.0,3725523720,11661737984,328.6770747740345
4.0,3725523720,11661737984,267.55852842809367
5.0,3173327984,11661737984,267.77346364975233
0.0,2328324272,11661737984,260.34886748242644
12.0,1544912560,11661737984,276.43400138217
28.0,10101140520,11653873664,330.85194375516954
17.0,10069746856,11653873664,284.7785846504343
11.0,9953023880,11653873664,269.46914578280786
15.0,9877478232,11653873664,279.72027972027973
23.0,8496140832,11653873664,297.0444081390168
26.0,7806402136,11653873664,307.9765937788728
3.0,7191187976,11653873664,247.09661477637755
14.0,6726488304,11653873664,267.77346364975233
9.0,5102015600,11653873664,250.78369905956112
31.0,4096746856,11653873664,320.0
32.0,1827021320,11653873664,315.2585119798235
24.0,1122124336,11653873664,274.914089347079
19.0,6461343424,11659116544,247.03557312252966
1.0,4227582936,11659116544,216.12275772638858
29.0,7846039816,11663310848,254.00050800101602
6.0,7690751648,11663310848,520.9690023443605
22.0,4484326264,11663310848,538.5029617662897
33.0,9849921728,11669602304,589.9705014749262
7.0,7106655288,11669602304,593.2957579353308
18.0,5097002496,11669602304,463.284688441047
2.0,3474202976,11669602304,441.306266548985
28.0,2359766136,11669602304,611.6207951070336
16.0,1139654320,11669602304,541.2719891745602
27.0,8409462128,11681136640,405.1863857374392
20.0,8386543280,11681136640,466.8534080298786
10.0,7778553096,11681136640,454.9590536851683
25.0,5352139960,11681136640,476.41734159123394
30.0,4795586840,11681136640,389.8635477582846
15.0,4682112992,11681136640,510.07396072430504
13.0,3966379608,11681136640,358.9375448671931
3.0,10073307576,11687952384,487.8048780487805
12.0,5186391016,11687952384,409.0816117815504
8.0,4178671240,11687952384,374.0415186085655
0.0,3662327288,11687952384,393.00451955197485
11.0,3072043992,11687952384,405.35062829347385
5.0,3026451272,11687952384,383.1417624521073
23.0,2327692552,11687952384,410.17227235438884
21.0,1183405024,11687952384,353.79444542720677
17.0,9421883416,11703681024,379.79491074819595
6.0,8326286008,11703681024,584.9663644340451
31.0,7905708656,11703681024,409.7520999795124
9.0,6846596200,11703681024,395.25691699604744
32.0,2682576824,11703681024,389.1807744697412
33.0,1332908968,11703681024,599.3407252022774
19.0,9881282416,11711021056,406.5040650406504
22.0,9836745448,11711021056,515.0656708730363
7.0,9229617496,11711021056,606.6120715802244
1.0,5429022408,11711021056,391.6960438699569
26.0,4411077848,11711021056,313.5779241141424
16.0,3686514528,11711021056,614.2506142506143
28.0,3656295152,11711021056,594.3536404160476
29.0,1671996792,11711021056,410.17227235438884
4.0,11085128528,11729371136,278.1641168289291
14.0,10030123880,11729371136,299.356383774884
24.0,7753147720,11729371136,313.38138514572233
18.0,10695857472,11736186880,421.5851602023609
15.0,10023616920,11736186880,513.347022587269
3.0,9339896632,11736186880,563.5390250774866
25.0,9174730520,11736186880,496.64762850757387
10.0,6553821528,11736186880,448.3299708585519
2.0,4909092768,11736186880,392.3876790268786
6.0,9676127840,11755585536,592.4170616113744
30.0,8459568600,11755585536,407.1661237785016
12.0,7270249832,11755585536,478.9272030651341
33.0,2924672152,11755585536,597.1931919976113
20.0,2091618032,11755585536,346.860908775581
7.0,1093391864,11755585536,603.864734299517
13.0,10978749072,11761352704,363.6363636363636
22.0,10913416416,11761352704,587.3715124816447
27.0,9867476640,11761352704,334.39224209998326
9.0,8396348456,11761352704,472.70148900969036
16.0,6759755264,11761352704,619.5786864931846
11.0,6523072568,11761352704,405.0222762251924
23.0,6488374200,11761352704,410.17227235438884
28.0,5152985920,11761352704,593.8242280285035
5.0,3296946880,11761352704,383.6562440053712
31.0,2175509128,11761352704,411.09969167523127
1.0,1329244368,11761352704,519.4805194805194
0.0,1027275008,11761352704,366.09921288669227
17.0,9094253800,11780751360,379.1469194312796
21.0,7218510696,11780751360,357.653791130186
32.0,3672936016,11780751360,387.29666924864443
8.0,1280907528,11780751360,314.1196795979268
3.0,9621691984,11785994240,573.0659025787966
14.0,7349063504,11785994240,433.7453914552158
15.0,5960313744,11785994240,517.4644243208279
25.0,3244051048,11785994240,496.40109208240256
6.0,1327005880,11785994240,594.3536404160476
2.0,10345423488,11805392896,507.74308200050774
26.0,6560753728,11805392896,335.5704697986577
19.0,5860914784,11805392896,308.07147258163894
4.0,5417446952,11805392896,347.46351633078524
33.0,5092054832,11805392896,598.4440454817475
7.0,3040579592,11805392896,595.2380952380952
