copy_id,@freememory,@totalmemory,@datarate
2.0,4561077352,11627659264,347.34282737061477
10.0,11149534560,11886133248,351.5556336790297
16.0,10709333200,11886133248,382.55547054322875
13.0,10285340336,11886133248,360.36036036036035
3.0,10149285200,11886133248,325.94524119947846
8.0,9707210984,11886133248,337.7237419790611
6.0,9120055824,11886133248,329.81530343007915
7.0,7905403408,11886133248,326.0515161395501
19.0,10783927240,11458838528,367.30945821854914
17.0,9655145240,11458838528,349.5281370150297
14.0,9558915736,11458838528,333.4444814938313
9.0,8889563576,11458838528,312.5
0.0,8743346600,11458838528,295.68302779420463
24.0,8383502224,11458838528,389.7116134060795
18.0,8341117936,11458838528,346.860908775581
26.0,8242424600,11458838528,405.5972419387548
22.0,7098232416,11458838528,367.0398238208846
4.0,6168238136,11458838528,290.31789809841774
30.0,5152159912,11458838528,410.9307581672488
1.0,4705141312,11458838528,281.214848143982
12.0,4656714000,11458838528,302.98439630359036
5.0,2972117344,11458838528,281.135788585887
27.0,2787488584,11458838528,378.931413414172
11.0,10826938016,11715739648,285.6326763781777
28.0,9296737152,11715739648,360.2954422626554
25.0,8089508224,11715739648,337.2681281618887
21.0,6099236744,11715739648,306.37254901960785
15.0,6073246056,11715739648,281.0567734682406
20.0,5124694688,11715739648,297.97377830750895
29.0,10933338960,11707875328,321.59511175430134
23.0,9164328760,11707875328,289.3937201562726
31.0,4219529792,11707875328,303.5361966914555
3.0,3327009912,11722555392,548.2456140350877
10.0,2376131936,11722555392,524.9343832020998
19.0,1113538344,11722555392,584.28279287175
13.0,11090481296,11715739648,517.7323323841574
16.0,10863919656,11715739648,509.81391791995924
18.0,10548229096,11715739648,608.457560085184
7.0,8527015568,11715739648,516.1290322580645
22.0,7561601360,11715739648,582.5808330905913
30.0,6000445128,11715739648,589.2751915144372
4.0,4963591904,11715739648,560.8524957936063
0.0,4139879624,11715739648,518.5377236193933
17.0,3310737504,11715739648,499.3757802746567
1.0,1898923856,11715739648,540.8328826392644
6.0,8962138600,11738808320,416.31973355537053
14.0,7280330784,11738808320,442.3800044238
25.0,5961738472,11738808320,551.4199062586159
26.0,2532584584,11738808320,415.97337770382694
2.0,1168250128,11738808320,335.1206434316354
8.0,10710980712,11731468288,359.9064243296743
29.0,8246508232,11731468288,546.2988254575253
21.0,5067326880,11731468288,457.351932311914
27.0,4932741536,11731468288,401.0427110487267
9.0,3092891800,11731468288,353.1073446327684
12.0,2574139176,11731468288,374.60198539052254
5.0,1859931968,11731468288,380.44512079132585
24.0,10520358744,11757682688,341.2386964681795
11.0,9366880280,11757682688,379.29072634174094
31.0,7097117440,11757682688,494.1932295527551
15.0,5833947376,11757682688,387.2216844143272
18.0,3195005208,11757682688,628.930817610063
28.0,2692829912,11757682688,350.56967572304995
20.0,1809739504,11757682688,368.8675765400221
10.0,1531957728,11757682688,572.2460658082975
19.0,1033448576,11757682688,583.4305717619603
7.0,9067660168,11750342656,592.4170616113744
13.0,7877020672,11750342656,541.1255411255411
22.0,7871813688,11750342656,589.2751915144372
16.0,7388477312,11750342656,538.647993536224
30.0,6583453256,11750342656,593.4718100890208
4.0,3676452936,11750342656,566.57223796034
0.0,2203552536,11750342656,557.8800557880056
